question_number,question_head_prompt,question_body_prompt,question_tail_prompt,option_1,option_2,option_3,option_4,option_5,option_6,option_7,option_8,option_9,option_10
Q14[L],,What is more of a top priority for you in terms of recreation,,nan:nan,3.0:Both,2.0:Outdoor activities,1.0:Indoor activities,,,,,,
Q15[01][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,01. Maintenance of City streets,nan:nan,2.0:Dissatisfied,4.0:Satisfied,5.0:Very Satisfied,3.0:Neutral,1.0:Very Dissatisfied,9.0:Don't Know,,,
Q15[02][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,02. Maintenance of sidewalks and trails,nan:nan,9.0:Don't Know,4.0:Satisfied,3.0:Neutral,5.0:Very Satisfied,1.0:Very Dissatisfied,2.0:Dissatisfied,,,
Q15[03][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,03. Maintenance of traffic signals and street signs,nan:nan,3.0:Neutral,4.0:Satisfied,5.0:Very Satisfied,2.0:Dissatisfied,9.0:Don't Know,1.0:Very Dissatisfied,,,
Q15[04][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,04. Adequacy of City street lighting,nan:nan,2.0:Dissatisfied,4.0:Satisfied,5.0:Very Satisfied,3.0:Neutral,1.0:Very Dissatisfied,9.0:Don't Know,,,
Q15[05][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,"05. Maintenance of City buildings, such as City Hall, the library, police station and fire stations",nan:nan,3.0:Neutral,4.0:Satisfied,5.0:Very Satisfied,1.0:Very Dissatisfied,9.0:Don't Know,2.0:Dissatisfied,,,
Q15[06][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,06. Snow removal on City streets,nan:nan,3.0:Neutral,4.0:Satisfied,5.0:Very Satisfied,1.0:Very Dissatisfied,2.0:Dissatisfied,9.0:Don't Know,,,
Q15[07][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,07. Mowing and trimming along City streets and other public areas,nan:nan,3.0:Neutral,4.0:Satisfied,5.0:Very Satisfied,2.0:Dissatisfied,1.0:Very Dissatisfied,9.0:Don't Know,,,
Q15[08][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,08. Overall condition of City streets,nan:nan,2.0:Dissatisfied,4.0:Satisfied,5.0:Very Satisfied,3.0:Neutral,1.0:Very Dissatisfied,9.0:Don't Know,,,
Q15[09][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,09. Overall satisfaction with weekly curbside trash collection,nan:nan,3.0:Neutral,4.0:Satisfied,5.0:Very Satisfied,9.0:Don't Know,2.0:Dissatisfied,1.0:Very Dissatisfied,,,
Q15[10][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,10. Overall satisfaction with weekly curbside recycling collection,nan:nan,2.0:Dissatisfied,4.0:Satisfied,5.0:Very Satisfied,3.0:Neutral,9.0:Don't Know,1.0:Very Dissatisfied,,,
Q15[11][F],City Maintenance,Please rate your satisfaction with each of the following city maintenance items,11. Overall satisfaction with weekly curbside yard waste collection,nan:nan,9.0:Don't Know,4.0:Satisfied,5.0:Very Satisfied,3.0:Neutral,2.0:Dissatisfied,1.0:Very Dissatisfied,,,
Q16[01][F],,Which TWO of the city maintenance items listed above do you think should receive the MOST EMPHASIS from City leaders over the next TWO Years,1st:,nan:nan,1.0:01. Maintenance of City streets,2.0:02. Maintenance of sidewalks and trails,4.0:04. Adequacy of City street lighting,9.0:09. Overall satisfaction with weekly curbside trash collection,3.0:03. Maintenance of traffic signals and street signs,10.0:10. Overall satisfaction with weekly curbside recycling collection,7.0:07. Mowing and trimming along City streets and other public areas,8.0:08. Overall condition of City streets,6.0:06. Snow removal on City streets
Q16[02][F],,Which TWO of the city maintenance items listed above do you think should receive the MOST EMPHASIS from City leaders over the next TWO Years,2nd:,nan:nan,8.0:08. Overall condition of City streets,2.0:02. Maintenance of sidewalks and trails,6.0:06. Snow removal on City streets,10.0:10. Overall satisfaction with weekly curbside recycling collection,4.0:04. Adequacy of City street lighting,1.0:01. Maintenance of City streets,3.0:03. Maintenance of traffic signals and street signs,7.0:07. Mowing and trimming along City streets and other public areas,"5.0:05. Maintenance of City buildings, such as City Hall, the library, police station and fire stations"
Q17[01][F],City Growth,Please rate your satisfaction with each of the following items,1. Rate of growth in city_name,nan:nan,2.0:Dissatisfied,4.0:Satisfied,3.0:Neutral,5.0:Very Satisfied,1.0:Very Dissatisfied,9.0:Don't Know,,,
Q17[02][F],City Growth,Please rate your satisfaction with each of the following items,2. Quality of business development,nan:nan,1.0:Very Dissatisfied,4.0:Satisfied,3.0:Neutral,2.0:Dissatisfied,5.0:Very Satisfied,9.0:Don't Know,,,
Q17[03][F],City Growth,Please rate your satisfaction with each of the following items,3. Quality of residential development,nan:nan,4.0:Satisfied,2.0:Dissatisfied,3.0:Neutral,1.0:Very Dissatisfied,5.0:Very Satisfied,9.0:Don't Know,,,
Q17[04][F],City Growth,Please rate your satisfaction with each of the following items,4. Diversity of residential development,nan:nan,3.0:Neutral,4.0:Satisfied,9.0:Don't Know,2.0:Dissatisfied,5.0:Very Satisfied,1.0:Very Dissatisfied,,,
Q17[05][F],City Growth,Please rate your satisfaction with each of the following items,5. Availability of affordable housing for sale,nan:nan,4.0:Satisfied,3.0:Neutral,2.0:Dissatisfied,9.0:Don't Know,1.0:Very Dissatisfied,5.0:Very Satisfied,,,
Q17[06][F],City Growth,Please rate your satisfaction with each of the following items,6. Availability of affordable housing for rent,nan:nan,4.0:Satisfied,3.0:Neutral,2.0:Dissatisfied,9.0:Don't Know,5.0:Very Satisfied,1.0:Very Dissatisfied,,,
Q18[L],,Library Services,,nan:nan,2.0:No,1.0:Yes,,,,,,,
Q18a[01][F],,Please rate your satisfaction with each of the following items,"1. The quality of library programs, story hours and book discussion",nan:nan,5.0:Very Satisfied,3.0:Neutral,4.0:Satisfied,9.0:Don't Know,2.0:Dissatisfied,1.0:Very Dissatisfied,,,
Q18a[02][F],Please rate your satisfaction with each of the following items,"[2. The quality of library materials, books, DVDs, magazines, etc",,nan:nan,4.0:Satisfied,5.0:Very Satisfied,3.0:Neutral,2.0:Dissatisfied,9.0:Don't Know,1.0:Very Dissatisfied,,,
Q18a[03][F],,Please rate your satisfaction with each of the following items,3. Overall satisfaction with the city_name Public Library,nan:nan,4.0:Satisfied,5.0:Very Satisfied,3.0:Neutral,2.0:Dissatisfied,1.0:Very Dissatisfied,9.0:Don't Know,,,
Q19[01][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,The City's website,nan:nan,Y:Yes,nan:No,,,,,,,
Q19[02][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,The City's Facebook/Instagram page,nan:nan,nan:No,Y:Yes,,,,,,,
Q19[03][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,The City's X (formerly Twitter) feed,nan:nan,nan:No,Y:Yes,,,,,,,
Q19[04][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,Des Moines Register,nan:nan,Y:Yes,nan:No,,,,,,,
Q19[05][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,Des Moines Business Record,nan:nan,nan:No,Y:Yes,,,,,,,
Q19[06][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,city_name Living magazine,nan:nan,Y:Yes,nan:No,,,,,,,
Q19[07][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,The City's weekly/monthly e-newsletter,nan:nan,Y:Yes,nan:No,,,,,,,
Q19[08][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,My utility bill,nan:nan,Y:Yes,nan:No,,,,,,,
Q19[09][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,Videos on city's social media (YouTube/Facebook),nan:nan,nan:No,Y:Yes,,,,,,,
Q19[10][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,News alert notifications from City website,nan:nan,nan:No,Y:Yes,,,,,,,
Q19[11][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,city_name Living weekly eNewsletter,nan:nan,nan:No,Y:Yes,,,,,,,
Q19[12][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,Nextdoor,nan:nan,nan:No,Y:Yes,,,,,,,
Q19[13][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,City of city_name mobile app,nan:nan,nan:No,Y:Yes,,,,,,,
Q19[14][M],,Please CHECK ALL of the following information sources you have used to get information about the City of city_name during the past year,Other,nan:nan,nan:No,Y:Yes,,,,,,,
Q19x14[T],,"Please define ""Other",,"My own observations, if that counts.",text messages,Word of mouth,Library site.,Talking with neighbors that are plugged into the community.,Working in town,We Are Iowa tv channel app,Community,Neighbors,Living there and talking with other residents 
Q20[01][F],City Communications,Please rate your satisfaction with each of the following,1. The availability of information about City programs and services,nan:nan,3.0:Neutral,4.0:Satisfied,9.0:Don't Know,1.0:Very Dissatisfied,2.0:Dissatisfied,5.0:Very Satisfied,,,
Q20[02][F],City Communications,Please rate your satisfaction with each of the following,2. The level of public involvement in local decision making,nan:nan,3.0:Neutral,1.0:Very Dissatisfied,4.0:Satisfied,9.0:Don't Know,2.0:Dissatisfied,5.0:Very Satisfied,,,
Q20[03][F],City Communications,Please rate your satisfaction with each of the following,3. The quality of the City's website,nan:nan,2.0:Dissatisfied,4.0:Satisfied,3.0:Neutral,9.0:Don't Know,5.0:Very Satisfied,1.0:Very Dissatisfied,,,
Q20[04][F],City Communications,Please rate your satisfaction with each of the following,4. The online services offered on the City's website,nan:nan,3.0:Neutral,4.0:Satisfied,9.0:Don't Know,2.0:Dissatisfied,5.0:Very Satisfied,1.0:Very Dissatisfied,,,
Q21[01][M],,Please CHECK ALL of the following information sources you are currently using in daily life,Facebook/Instagram,nan:nan,Y:Yes,nan:No,,,,,,,
Q21[02][M],,Please CHECK ALL of the following information sources you are currently using in daily life,X (formerly Twitter),nan:nan,Y:Yes,nan:No,,,,,,,
Q21[03][M],,Please CHECK ALL of the following information sources you are currently using in daily life,YouTube,nan:nan,nan:No,Y:Yes,,,,,,,
Q21[04][M],,Please CHECK ALL of the following information sources you are currently using in daily life,TikTok,nan:nan,nan:No,Y:Yes,,,,,,,
Q21[05][M],,Please CHECK ALL of the following information sources you are currently using in daily life,Snapchat,nan:nan,nan:No,Y:Yes,,,,,,,
Q21[06][M],,Please CHECK ALL of the following information sources you are currently using in daily life,SMS text messaging,nan:nan,nan:No,Y:Yes,,,,,,,
Q21[07][M],,Please CHECK ALL of the following information sources you are currently using in daily life,Print publications,nan:nan,Y:Yes,nan:No,,,,,,,
Q21[08][M],,Please CHECK ALL of the following information sources you are currently using in daily life,Email,nan:nan,Y:Yes,nan:No,,,,,,,
Q21[09][M],,Please CHECK ALL of the following information sources you are currently using in daily life,Chat bots,nan:nan,nan:No,Y:Yes,,,,,,,
Q21[10][M],,Please CHECK ALL of the following information sources you are currently using in daily life,Other,nan:nan,nan:No,Y:Yes,,,,,,,
Q21x10[T],,"Please define ""Other",,On line news sites,Other social media platforms ,Local news stations,AI,MESSENGER,"Websites, apps",Instagram,EMAIL,I talked to people!!!!!!!!!!!,tv
Q22[01][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,1. City facilities,nan:nan,3.0:About the Same,4.0:Better,2.0:Worse,1.0:Much Worse,9.0:Don't Know,5.0:Much Better,,,
Q22[02][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,2. City parks,nan:nan,3.0:About the Same,4.0:Better,1.0:Much Worse,9.0:Don't Know,5.0:Much Better,2.0:Worse,,,
Q22[03][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,3. EMS,nan:nan,2.0:Worse,9.0:Don't Know,3.0:About the Same,5.0:Much Better,4.0:Better,1.0:Much Worse,,,
Q22[04][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,4. Fire,nan:nan,2.0:Worse,9.0:Don't Know,3.0:About the Same,5.0:Much Better,4.0:Better,1.0:Much Worse,,,
Q22[05][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,5. Library,nan:nan,3.0:About the Same,9.0:Don't Know,5.0:Much Better,2.0:Worse,4.0:Better,1.0:Much Worse,,,
Q22[06][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,6. Police,nan:nan,3.0:About the Same,9.0:Don't Know,2.0:Worse,5.0:Much Better,4.0:Better,1.0:Much Worse,,,
Q22[07][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,7. Road conditions,nan:nan,2.0:Worse,4.0:Better,1.0:Much Worse,3.0:About the Same,5.0:Much Better,9.0:Don't Know,,,
Q22[08][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,8. Snow removal on trails and roads,nan:nan,3.0:About the Same,4.0:Better,9.0:Don't Know,5.0:Much Better,1.0:Much Worse,2.0:Worse,,,
Q22[09][F],,Please indicate how the City of city_name compares to other cities in Des Moines metro areas in the following areas,9. Trails,nan:nan,9.0:Don't Know,4.0:Better,3.0:About the Same,5.0:Much Better,2.0:Worse,1.0:Much Worse,,,
Q23[01][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,More jobs in city_name,nan:nan,nan:No,Y:Yes,,,,,,,
Q23[02][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,New and existing companies opening/expanding in city_name,nan:nan,Y:Yes,nan:No,,,,,,,
Q23[03][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,Improved awareness (reputation) of the City,nan:nan,nan:No,Y:Yes,,,,,,,
Q23[04][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,More tourists visiting the region,nan:nan,nan:No,Y:Yes,,,,,,,
Q23[05][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,Better lifestyle amenities,nan:nan,Y:Yes,nan:No,,,,,,,
Q23[06][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,Better educational opportunities,nan:nan,nan:No,Y:Yes,,,,,,,
Q23[07][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,Higher standard of living,nan:nan,nan:No,Y:Yes,,,,,,,
Q23[08][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,Increased tax base,nan:nan,nan:No,Y:Yes,,,,,,,
Q23[09][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,Diversity of housing options,nan:nan,nan:No,Y:Yes,,,,,,,
Q23[10][M],Economic Development,Which TWO of the following benefits of economic development are MOST IMPORTANT to you,Other,nan:nan,nan:No,Y:Yes,,,,,,,
Q23x10[T],,"Please define ""Other",,Lower property taxes,"Decrease taxes.
Stop city council from spending taxes so freely and overspending for APPEARANCE.  Snuck in vote for new police, fire and high school.
Eliminate the unnecessary “diversity” position in school district.  ","I marked dissatisfied in the diversity section earlier but was NOT referring to demographics. Johnston is being known for progressive, woke liberals and diverse thought is shamed and not allowed. Kids at school can not express free speech nor is it allowed in the community unless it’s of one thought. It’s shown when the mayor poses with local activists that are bent on ruining and dividing our city; that wear “Johnston’s Gone Woke” shirts and she signs declarations of Juneteenth to appease the woke mob and signs declarations on  praising the library during their “read banned books” when residents have supported legislation and pleaded with Johnston school district to remove sexually explicit books from school age children. Everyone outside Johnston sees it as the most woke school district, where they excel in extra curricular but fail in education. Kids fail in college because they are not prepared in k-12. There is a reason local private schools are filled with Johnston residents’ children. It’s not a welcoming area and local officials only appease the division in the community. ",Pool and recreation area. More things for kids/teens to do ,I prefer a lower population density. ,"Enviroment impact of management choices
This should be part of all your planning.
It is sadly missing
All the trees cut down by gravel pit. Why!
You guys are to sharp to be blowing off environmental impact. 
,",More fine dining experiences.,Less taxes,Lowering tax burden ,More handicap accessible places
Q24[L],,How often do you typically go outside city_name city limits to shop,,nan:nan,2.0:A few times per week,1.0:Every day,4.0:A few times per month,3.0:At least once a week,6.0:Seldom or never,5.0:A few times per year,,,
Q25[L],,Should the City put an emphasis on bringing retail to the City,,nan:nan,1.0:Yes,2.0:No,,,,,,,
Q26[L],,Should the City put an emphasis on bringing restaurants to the City,,nan:nan,1.0:Yes,2.0:No,,,,,,,
Q27[01][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Clothing stores,nan:nan,nan:No,Y:Yes,,,,,,,
Q27[02][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Casual dining,nan:nan,Y:Yes,nan:No,,,,,,,
Q27[03][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Fine dining,nan:nan,Y:Yes,nan:No,,,,,,,
Q27[04][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Fast food,nan:nan,Y:Yes,nan:No,,,,,,,
Q27[05][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Big box retail,nan:nan,nan:No,Y:Yes,,,,,,,
Q27[06][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Specialty shops,nan:nan,nan:No,Y:Yes,,,,,,,
Q27[07][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Brewery,nan:nan,nan:No,Y:Yes,,,,,,,
Q27[08][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Sports bar,nan:nan,nan:No,Y:Yes,,,,,,,
Q27[09][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Entertainment options,nan:nan,nan:No,Y:Yes,,,,,,,
Q27[10][M],,Please CHECK ALL of the following types of retail and restaurant options you would like to see in city_name,Other,nan:nan,nan:No,Y:Yes,,,,,,,
Q27x10[T],,"Please define ""Other",,Buffets,With a focus on local and small business not cookie cutter of other cities,Gym where the amc was or ymca,We need summer & winter activities and maybe a movie theater.,"Sporting goods, gun stores, container stores, whole food, Trader Joe's.",Small local businesses,No new stores until the empty building are filled. Focus on building up what we have opposed to trying to just bring in businesses. ,Pool and rec center ,"Coffee Shop (Local, not a bigchain)",Gift shopping
Q28[01][M],,Please CHECK ALL of the following that you have done in city_name over the past year,Eaten out at a restaurant (fast food),nan:nan,Y:Yes,nan:No,,,,,,,
Q28[02][M],,Please CHECK ALL of the following that you have done in city_name over the past year,Eaten out at a restaurant (other than fast food),nan:nan,Y:Yes,nan:No,,,,,,,
Q28[03][M],,Please CHECK ALL of the following that you have done in city_name over the past year,"Attended a live music performance, concert, parade or festival",nan:nan,nan:No,Y:Yes,,,,,,,
Q28[04][M],,Please CHECK ALL of the following that you have done in city_name over the past year,Visited City government offices,nan:nan,Y:Yes,nan:No,,,,,,,
Q28[05][M],,Please CHECK ALL of the following that you have done in city_name over the past year,Gone shopping,nan:nan,nan:No,Y:Yes,,,,,,,
Q28[06][M],,Please CHECK ALL of the following that you have done in city_name over the past year,"Used professional services (banking, legal)",nan:nan,Y:Yes,nan:No,,,,,,,
Q28[07][M],,Please CHECK ALL of the following that you have done in city_name over the past year,Gone to work/employment,nan:nan,nan:No,Y:Yes,,,,,,,
Q28[08][M],,Please CHECK ALL of the following that you have done in city_name over the past year,Gone to church,nan:nan,nan:No,Y:Yes,,,,,,,
Q28[09][M],,Please CHECK ALL of the following that you have done in city_name over the past year,None of these,nan:nan,nan:No,Y:Yes,,,,,,,
Q29[L],,Living in city_name,,nan:nan,5.0:Close to family,3.0:Great quality of life,4.0:School system,8.0:Heard great things about the community,7.0:Like the small town feel,2.0:Close to work,1.0:Grew up in the region,9.0:Other,6.0:Affordable cost of living
Q29x9[T],,"Please define ""Other",,originally moved because of the school system but would not move here for it now. Staying because our neighborhood has a small town feel.,"Moved into the community in 1990 when it was much smaller —opportunity to purchase grandparent’s home.  Otherwise, moving to the community would not have been affordable for us.  ","Moved here from the Quad-Cities in 1998, due to full-time service in the Iowa National Guard. Once I retired, we realized we've built up a rather nice life here in Johnston and love living here.",My spouse was already living here,My Wife “made” me. (In a good way).,Found a house we liked ,Had to move into ranch home because of medical issues ,Mature trees and robust trail system.,In between Ankeny and west DesMoines to go shopping ,"We were looking for a place big enough for family to gather, have a place to park all the vehicles and  like to have a family feel with our neighbors"
Q30[L],,Have you used DART (Des Moines Area Regional Transit Authority) bus services in the past 2 years,,nan:nan,2.0:No,1.0:Yes,9.0:Don't know,,,,,,
Q31[01][M],,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often,Nothing,nan:nan,Y:Yes,nan:No,,,,,,,
Q31[02][M],,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often,More frequent buses,nan:nan,nan:No,Y:Yes,,,,,,,
Q31[03][M],,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often,More convenient routes,nan:nan,nan:No,Y:Yes,,,,,,,
Q31[04][M],,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often,Inter-suburb routes,nan:nan,nan:No,Y:Yes,,,,,,,
Q31[05][M],,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often,More park-and-ride locations,nan:nan,nan:No,Y:Yes,,,,,,,
Q31[06][M],,Please CHECK ALL of the following items that would make you try DART or cause you to ride more often,Express buses,nan:nan,nan:No,Y:Yes,,,,,,,
Q32[L],,Have you used the city_name Partnership Food Pantry in the past 2 years,,nan:nan,2.0:No,1.0:Yes,,,,,,,
Q33[L],,"Are you aware when you receive your property tax bill from Polk County, you are paying taxes to seven separate entities",,nan:nan,1.0:Yes,2.0:No,,,,,,,
Q33a[L],,From which ONE of the following entities do you receive the majority of your services,,nan:nan,1.0:City of Johnston,3.0:Polk County,2.0:Johnston Community School District,4.0:Polk County Assessor,6.0:DMACC,5.0:DART,7.0:Broadlawns Hospital,,
Q34[01][M],,How do you receive information about the city's budget and how money is spent,Social media,nan:nan,nan:No,Y:Yes,,,,,,,
Q34[02][M],,How do you receive information about the city's budget and how money is spent,Newsletter,nan:nan,nan:No,Y:Yes,,,,,,,
Q34[03][M],,How do you receive information about the city's budget and how money is spent,Council meetings,nan:nan,nan:No,Y:Yes,,,,,,,
Q34[04][M],,How do you receive information about the city's budget and how money is spent,Monthly city_name living magazine,nan:nan,nan:No,Y:Yes,,,,,,,
Q34[05][M],,How do you receive information about the city's budget and how money is spent,Budget page on the city's website,nan:nan,Y:Yes,nan:No,,,,,,,
Q34[06][M],,How do you receive information about the city's budget and how money is spent,Other,nan:nan,nan:No,Y:Yes,,,,,,,
Q34[07][M],,How do you receive information about the city's budget and how money is spent,It's not important to me,nan:nan,nan:No,Y:Yes,,,,,,,
Q34x6[T],,"Please define ""Other",,I dony,I don’t know how to find this information ,Combination.  Not always the same.  ,"Budget information feels hidden, and hard to find. How much are we paying for all of the new buildings that are coming in? (ignite, bombers, kwik star, Starbucks, caribou, etc)",On my tax documents ,Email updates from council member. ,I don’t receive it,Not sure where to find this information.,Never seen a city budget,Friends involved in city government
Q35[T],,What do you like most about the City of city_name,,Safe and secure environment ,"Great schools, clean, safe, friendly neighbors, the trails/parks","Have lived here 50 years. Has grown but still
Small town feel. ",It’s not horrible ,"Johnston Living Magazine 
Home town feel 
Openness feeling, not crowded 
","I live in the north eastern side of town, where the properties are larger…it has a small community feel, it’s quiet and peaceful. ","The small town feel, the schools are great",It’s a beautiful place to live and it’s convenient to everything,Small town setting and like the location. Plenty of trail access. ,Friendly people. 
Q36[T],,"If you could change one thing about the City of city_name, what would it be",,More dining options,Less affordable housing which attracts less desirable people ,Revitalize the 86th street retail (Dahl's / AMC),More retail and restaurants ,"Widen Merle Hay. Stop light at 66th Ave and Merle Hay. Summer traffic going to Saylorville makes it hard to get put on to Merle Hay. 
",Lower taxes ,Stop teaching gender confusion in schools!!!!!!!!! DONT MESS WITH OUR KIDS ,"Like I said before, an aquatic center and buffets.","Focus some of the growth and redevelopment on improvements for Johnston locals and not just for revenue streams.  Such as building an indoor and outdoor aquatic center that can be used for both residents, local sports teams, and regional competitions. Therefore bringing in money to the area and providing a needed service for our city.",Focus on maintaining the small community sense and feel that it has been known for. 
Q37[T],,Do you have any additional comments you would like to share,,My husband one of three original pice officers ,"I’ve only lived in Johnston for less than 3 years, but have loved the area and closeness to anything that you want.","Johnston is historically known for being high in taxes, both for residents and businesses. Having incentives for small and local business owners to bring their shops to Johnston would go a long way in creating a Main Street vibe that would continue the small town feel of Johnston while boosting its appeal.",Bring more livelihood near the old.movie thea,Please do something with Price chopper we need a larger grocery store there Or turn that into a rec center of some kind,"Thank you all for your hard work.  A big shout out to all our fire, emergency and police dept...and Mayor Paula D.",Dart needs to pay for itself. We should not have to subsidize it. ,I feel like the city doesn't accommodate to young adults and teenagers and I wish they would. There are tins of things for adults and kids to do but not much for teens and young adults. Especially with more people choosing not to go to college and go straight to the workforce there isn't a lot of ways for them to go out without spending money. ,Wish the city council actually cared about the kids in Johnston. They say they do but actions speak louder than words. ,We love living in Johnston and appreciate what the city is doing to improve our quality of life.
Q38[L],,Which of the following best describes your current place of employment,,nan:nan,5.0:Retired,"1.0:Employee, and employed outside the home",3.0:Self employed,4.0:Student,"2.0:Employee, and work from home",6.0:Not currently employed,,,
Q38a[L],,Where do you work,,nan:nan,2.0:In downtown Des Moines,3.0:In a suburb of Des Moines,4.0:Somewhere else,1.0:In Johnston,,,,,
Q38a4[S],,Where,,Des Moines Southeast side,East side of Des Moines ,Boone,VA hospital ,East side of Des Moines in a dental office ,EASTSIDE OF DES MOINES,"Alleman, Iowa ",Dea Moines,Ames,Des Moines 
Q39[L],,What best describes the town where you grew up,,nan:nan,2.0:Des Moines metro,1.0:Small town Iowa,5.0:Outside Iowa,3.0:Johnston,4.0:Another Metro in Iowa,,,,
Q40[01][M],,Which of the following best describes your race/ethnicity,Asian or Asian Indian,nan:nan,nan:No,Y:Yes,,,,,,,
Q40[02][M],,Which of the following best describes your race/ethnicity,Black or African American,nan:nan,nan:No,Y:Yes,,,,,,,
Q40[03][M],,Which of the following best describes your race/ethnicity,American Indian or Alaska Native,nan:nan,nan:No,Y:Yes,,,,,,,
Q40[04][M],,Which of the following best describes your race/ethnicity,White or Caucasian,nan:nan,Y:Yes,nan:No,,,,,,,
Q40[05][M],,Which of the following best describes your race/ethnicity,Native Hawaiian or other Pacific Islander,nan:nan,nan:No,Y:Yes,,,,,,,
Q40[06][M],,Which of the following best describes your race/ethnicity,"Hispanic, Spanish, or Latino/a/x",nan:nan,nan:No,Y:Yes,,,,,,,
Q40[07][M],,Which of the following best describes your race/ethnicity,Korean,nan:nan,,,,,,,,,
Q40[08][M],,Which of the following best describes your race/ethnicity,Chinese,nan:nan,,,,,,,,,
Q40[09][M],,Which of the following best describes your race/ethnicity,Middle Eastern or North African,nan:nan,,,,,,,,,
Q40[10][M],,Which of the following best describes your race/ethnicity,Slavic/Eastern European,nan:nan,,,,,,,,,
Q40[77][M],,Which of the following best describes your race/ethnicity,Unknown/Don't know,nan:nan,,,,,,,,,
Q40[88][M],,Which of the following best describes your race/ethnicity,Prefer not to say,nan:nan,,,,,,,,,
Q40[99][M],,Which of the following best describes your race/ethnicity,Other,nan:nan,nan:No,Y:Yes,,,,,,,
Q40x99[S],,Please describe your race/ethnicity,,No,-,Italian,No.  And I think we should stop asking this.,,,,,,
Q41[N],,What is your age,,60.0,70.0,37.0,46.0,80.0,52.0,18.0,51.0,41.0,58.0
Q42[01][K],,"Counting yourself, how many people in your household are… [Under age 5:]",Under age 5:,1.0,0.0,2.0,4.0,3.0,,,,,
Q42[02][K],,"Counting yourself, how many people in your household are… [Ages 5-9:]",Ages 5-9:,2.0,0.0,6.0,1.0,70.0,3.0,,,,
Q42[03][K],,"Counting yourself, how many people in your household are… [Ages 10-14:]",Ages 10-14:,0.0,2.0,1.0,3.0,,,,,,
